"","classification_id","user_name","subject_ids","workflow_version","task_index","task","task_label","array.index","choice","answers.HOWMANY","answers.ESTIMATEOFSNOWDEPTHSEETUTORIALORFIELDGUIDE","answers.ANTLERSPRESENT","answers.HOWMANYPEOPLE","answers.WHATTYPEOFHUMAN","workflow_id","id","class.count","round","Imj1","Imj2","Img3","CamNum","SD_card_num","Event"
"7561",301902943,"Tucson_Jo",53235816,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"74564599",5,"R2","C37_SD72_R2_0037.JPG","C37_SD72_R2_0038.JPG","C37_SD72_R2_0039.JPG","37","72","409"
"7562",301903008,"Tucson_Jo",52259788,"11.8",1,"T0",NA,1,"CHIPMUNK","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"72976865",5,"R1","C52_SD69_R1_0073.JPG","C52_SD69_R1_0074.JPG","C52_SD69_R1_0075.JPG","52","69","1813"
"7563",301903061,"Tucson_Jo",52259806,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"72972678",5,"R1","C52_SD69_R1_0103.JPG","C52_SD69_R1_0104.JPG","C52_SD69_R1_0105.JPG","52","69","1823"
"7564",301903104,"Tucson_Jo",53236246,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74564141",5,"R2","C52_SD57_R2_0256.JPG","C52_SD57_R2_0257.JPG","C52_SD57_R2_0258.JPG","52","57","839"
"7565",301903141,"Tucson_Jo",53235791,"11.8",1,"T0",NA,1,"TURKEY","3","NOSNOWBAREGROUND",NA,NA,NA,16695,"74566382",5,"R2","C36_SD2_R2_0157.JPG","C36_SD2_R2_0158.JPG","C36_SD2_R2_0159.JPG","36","2","384"
"7566",301903168,"Tucson_Jo",53236241,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74564411",5,"R2","C52_SD57_R2_0241.JPG","C52_SD57_R2_0242.JPG","C52_SD57_R2_0243.JPG","52","57","834"
"7567",301903225,"Tucson_Jo",53236127,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"74565093",5,"R2","C51_SD24_R2_0010.JPG","C51_SD24_R2_0011.JPG","C51_SD24_R2_0012.JPG","51","24","720"
"7568",301903250,"Tucson_Jo",53235398,"11.8",1,"T0",NA,1,"HUMAN",NA,NA,NA,"1","CAMERATRAPPER",16695,"74563874",5,"R2","C22_SD94_R2_IMG_0001.JPG","C22_SD94_R2_IMG_0002.JPG","C22_SD94_R2_IMG_0003.JPG","22","94","1"
"7569",301903291,"Tucson_Jo",52257509,"11.8",1,"T0",NA,1,"OTHERSMALLMAMMAL","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73077291",5,"R1","C37_SD6_R1_0328.JPG","C37_SD6_R1_0329.JPG","C37_SD6_R1_0330.JPG","37","6","648"
"7570",301903428,"Tucson_Jo",53235750,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74563810",5,"R2","C36_SD2_R2_0034.JPG","C36_SD2_R2_0035.JPG","C36_SD2_R2_0036.JPG","36","2","343"
"7571",301903480,"Tucson_Jo",53235881,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"74565212",5,"R2","C43_SD22_R2_0037.JPG","C43_SD22_R2_0038.JPG","C43_SD22_R2_0039.JPG","43","22","474"
"7572",301903547,"Tucson_Jo",52259452,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"73455108",5,"R1","C48_SD71_R1_0004.JPG","C48_SD71_R1_0005.JPG","C48_SD71_R1_0006.JPG","48","71","1633"
"7573",301903648,"Tucson_Jo",52259656,"11.8",1,"T0",NA,1,"BLACKBEAR","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73024219",5,"R1","C50_SD61_R1_0004.JPG","C50_SD61_R1_0005.JPG","C50_SD61_R1_0006.JPG","50","61","1735"
"7574",301903698,"Tucson_Jo",53235501,"11.8",1,"T0",NA,1,"HUMAN",NA,NA,NA,"1","CAMERATRAPPER",16695,"74566446",5,"R2","C31_SD95_R2_IMG_0010.JPG","C31_SD95_R2_IMG_0011.JPG","C31_SD95_R2_IMG_0012.JPG","31","95","94"
"7575",301903744,"Tucson_Jo",53235504,"11.8",1,"T0",NA,1,"HUMAN",NA,NA,NA,"1","CAMERATRAPPER",16695,"74564978",5,"R2","C31_SD95_R2_IMG_0019.JPG","C31_SD95_R2_IMG_0020.JPG","C31_SD95_R2_IMG_0021.JPG","31","95","97"
"7576",301903786,"Tucson_Jo",52256734,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"73366424",5,"R1","C28_SD18_R1_0415.JPG","C28_SD18_R1_0416.JPG","C28_SD18_R1_0417.JPG","28","18","271"
"7577",301903817,"Tucson_Jo",53236211,"11.8",1,"T0",NA,1,"RACCOON","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74565928",5,"R2","C52_SD57_R2_0151.JPG","C52_SD57_R2_0152.JPG","C52_SD57_R2_0153.JPG","52","57","804"
"7578",301903977,"Tucson_Jo",52256597,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"72891044",5,"R1","C28_SD18_R1_0202.JPG","C28_SD18_R1_0203.JPG","C28_SD18_R1_0204.JPG","28","18","200"
"7579",301904059,"Tucson_Jo",53236136,"11.8",1,"T0",NA,1,"DEERWHITETAILED","23","NOSNOWBAREGROUND","NO",NA,NA,16695,"74565263",5,"R2","C51_SD24_R2_0037.JPG","C51_SD24_R2_0038.JPG","C51_SD24_R2_0039.JPG","51","24","729"
"7580",301904110,"Tucson_Jo",52256855,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73455196",5,"R1","C28_SD18_R1_0586.JPG","C28_SD18_R1_0587.JPG","C28_SD18_R1_0588.JPG","28","18","328"
"7581",301904151,"Tucson_Jo",53236236,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74565220",5,"R2","C52_SD57_R2_0226.JPG","C52_SD57_R2_0227.JPG","C52_SD57_R2_0228.JPG","52","57","829"
"7582",301904203,"Tucson_Jo",53236090,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","YES",NA,NA,16695,"74564321",5,"R2","C49_SD84_R2_IMG_0061.JPG","C49_SD84_R2_IMG_0062.JPG","C49_SD84_R2_IMG_0063.JPG","49","84","683"
"7583",301904267,"Tucson_Jo",52259690,"11.8",1,"T0",NA,1,"DOMESTICDOG","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73455147",5,"R1","C51_SD7_R1_0001.JPG"," "," ","51","7","1754"
"7584",301904300,"Tucson_Jo",52256670,"11.8",1,"T0",NA,1,"CHIPMUNK","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73015380",5,"R1","C28_SD18_R1_0298.JPG","C28_SD18_R1_0299.JPG","C28_SD18_R1_0300.JPG","28","18","232"
"7585",301904330,"Tucson_Jo",52257611,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"73454758",5,"R1","C41_SD65_R1_0052.JPG","C41_SD65_R1_0053.JPG","C41_SD65_R1_0054.JPG","41","65","691"
"7586",301904363,"Tucson_Jo",52259775,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"72995273",5,"R1","C52_SD69_R1_0049.JPG","C52_SD69_R1_0050.JPG","C52_SD69_R1_0051.JPG","52","69","1805"
"7587",301904418,"Tucson_Jo",52257547,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"72975474",5,"R1","C39_SD62_R1_0019.JPG","C39_SD62_R1_0020.JPG","C39_SD62_R1_0021.JPG","39","62","667"
"7588",301904473,"Tucson_Jo",53235519,"11.8",1,"T0",NA,1,"SQUIRRELRED","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74563204",5,"R2","C31_SD95_R2_IMG_0064.JPG","C31_SD95_R2_IMG_0065.JPG","C31_SD95_R2_IMG_0066.JPG","31","95","112"
"7589",301904499,"Tucson_Jo",52259405,"11.8",1,"T0",NA,1,"COYOTE","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73454967",5,"R1","C47_SD76_R1_0100.JPG","C47_SD76_R1_0101.JPG","C47_SD76_R1_0102.JPG","47","76","1609"
"7590",301904540,"Tucson_Jo",52256977,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73346632",5,"R1","C28_SD18_R1_0769.JPG","C28_SD18_R1_0770.JPG","C28_SD18_R1_0771.JPG","28","18","389"
"7591",301904596,"Tucson_Jo",52259406,"11.8",1,"T0",NA,1,"SQUIRRELRED","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73475763",5,"R1","C47_SD76_R1_0103.JPG","C47_SD76_R1_0104.JPG","C47_SD76_R1_0105.JPG","47","76","1610"
"7592",301904651,"Tucson_Jo",53235579,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74563502",5,"R2","C32_SD68_R2_0094.JPG","C32_SD68_R2_0095.JPG","C32_SD68_R2_0096.JPG","32","68","172"
"7593",301904689,"Tucson_Jo",52256254,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"73454127",5,"R1","C22_SD58_R1_IMG_0031.JPG","C22_SD58_R1_IMG_0032.JPG","C22_SD58_R1_IMG_0033.JPG","22","58","31"
"7594",301904766,"Tucson_Jo",52257080,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","23","NOSNOWBAREGROUND",NA,NA,NA,16695,"73347527",5,"R1","C28_SD18_R1_0898.JPG","C28_SD18_R1_0899.JPG","C28_SD18_R1_0900.JPG","28","18","432"
"7595",301904809,"Tucson_Jo",53235948,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"74565775",5,"R2","C46_SD93_R2_IMG_0024.JPG","C46_SD93_R2_IMG_0025.JPG","C46_SD93_R2_IMG_0026.JPG","46","93","541"
"7596",301904914,"Tucson_Jo",52256793,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"72994468",5,"R1","C28_SD18_R1_0505.JPG","C28_SD18_R1_0506.JPG","C28_SD18_R1_0507.JPG","28","18","301"
"7597",301904977,"Tucson_Jo",52257209,"11.8",1,"T0",NA,1,"HUMAN",NA,NA,NA,"1","CAMERATRAPPER",16695,"73475873",5,"R1","C31_SD59_R1_IMG_0091.JPG","C31_SD59_R1_IMG_0092.JPG","C31_SD59_R1_IMG_0093.JPG","31","59","495"
"7598",301904977,"Tucson_Jo",52257209,"11.8",1,"T0",NA,2,"DOMESTICDOG","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73475873",5,"R1","C31_SD59_R1_IMG_0091.JPG","C31_SD59_R1_IMG_0092.JPG","C31_SD59_R1_IMG_0093.JPG","31","59","495"
"7599",301905021,"Tucson_Jo",52259397,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"73454835",5,"R1","C47_SD76_R1_0076.JPG","C47_SD76_R1_0077.JPG","C47_SD76_R1_0078.JPG","47","76","1601"
"7600",301905064,"Tucson_Jo",53236276,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74563124",5,"R2","C52_SD57_R2_0346.JPG","C52_SD57_R2_0347.JPG","C52_SD57_R2_0348.JPG","52","57","869"
"7601",301905245,"Tucson_Jo",53236254,"11.8",1,"T0",NA,1,"SQUIRRELRED","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"77068374",5,"R2","C52_SD57_R2_0280.JPG","C52_SD57_R2_0281.JPG","C52_SD57_R2_0282.JPG","52","57","847"
"7602",301905278,"Tucson_Jo",52257302,"11.8",1,"T0",NA,1,"CHIPMUNK","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73149913",5,"R1","C37_SD6_R1_0022.JPG","C37_SD6_R1_0023.JPG","C37_SD6_R1_0024.JPG","37","6","546"
"7603",302128805,"Lambchop",53236254,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"77068374",5,"R2","C52_SD57_R2_0280.JPG","C52_SD57_R2_0281.JPG","C52_SD57_R2_0282.JPG","52","57","847"
"7604",302152816,"not-logged-in-5d59f971590e773f66d8",52259404,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"73440435",5,"R1","C47_SD76_R1_0097.JPG","C47_SD76_R1_0098.JPG","C47_SD76_R1_0099.JPG","47","76","1608"
"7605",302152861,"not-logged-in-5d59f971590e773f66d8",53235918,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"74566590",5,"R2","C45_SD86_R2_0025.JPG","C45_SD86_R2_0026.JPG","C45_SD86_R2_0027.JPG","45","86","511"
"7606",302152902,"not-logged-in-5d59f971590e773f66d8",52256941,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73480835",5,"R1","C28_SD18_R1_0715.JPG","C28_SD18_R1_0716.JPG","C28_SD18_R1_0717.JPG","28","18","371"
"7607",302152940,"not-logged-in-5d59f971590e773f66d8",52259307,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"72973993",5,"R1","C45_SD5_R1_0034.JPG","C45_SD5_R1_0035.JPG","C45_SD5_R1_0036.JPG","45","5","1554"
"7608",302152981,"not-logged-in-5d59f971590e773f66d8",52257031,"11.8",1,"T0",NA,1,"OTHERBIRD",NA,NA,NA,NA,NA,16695,"73285911",5,"R1","C28_SD18_R1_0838.JPG","C28_SD18_R1_0839.JPG","C28_SD18_R1_0840.JPG","28","18","412"
"7609",302257247,"UnbiasedBrigade",52257402,"11.8",1,"T0",NA,1,"OTHERSMALLMAMMAL","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"72692652",5,"R1","C37_SD6_R1_0157.JPG","C37_SD6_R1_0158.JPG","C37_SD6_R1_0159.JPG","37","6","591"
"7610",302257346,"UnbiasedBrigade",52256681,"11.8",1,"T0",NA,1,"CHIPMUNK","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"72973070",5,"R1","C28_SD18_R1_0319.JPG","C28_SD18_R1_0320.JPG","C28_SD18_R1_0321.JPG","28","18","239"
"7611",302257472,"UnbiasedBrigade",52256431,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"73455084",5,"R1","C27_SD25_R1_0082.JPG","C27_SD25_R1_0083.JPG","C27_SD25_R1_0084.JPG","27","25","113"
"7612",302257604,"UnbiasedBrigade",53235484,"11.8",1,"T0",NA,1,"RACCOON","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74566524",5,"R2","C28_SD66_R2_0073.JPG","C28_SD66_R2_0074.JPG","C28_SD66_R2_0075.JPG","28","66","77"
"7613",302257742,"UnbiasedBrigade",53235857,"11.8",1,"T0",NA,1,"SQUIRRELRED","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74565475",5,"R2","C42_SD14_R2_0025.JPG","C42_SD14_R2_0026.JPG","C42_SD14_R2_0027.JPG","42","14","450"
"7614",302262354,"Weigartz",53236258,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74566090",5,"R2","C52_SD57_R2_0292.JPG","C52_SD57_R2_0293.JPG","C52_SD57_R2_0294.JPG","52","57","851"
"7615",302262461,"Weigartz",53236224,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74563324",5,"R2","C52_SD57_R2_0190.JPG","C52_SD57_R2_0191.JPG","C52_SD57_R2_0192.JPG","52","57","817"
"7616",302262578,"Weigartz",52257226,"11.8",1,"T0",NA,1,"FOXRED","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73328367",5,"R1","C33_SD79_R1IMG_0025.JPG","C33_SD79_R1IMG_0026.JPG","C33_SD79_R1IMG_0027.JPG","33","79","504"
"7617",302262705,"Weigartz",53235494,"11.8",1,"T0",NA,1,"RACCOON","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74564336",5,"R2","C28_SD66_R2_0103.JPG","C28_SD66_R2_0104.JPG","C28_SD66_R2_0105.JPG","28","66","87"
"7618",302262788,"Weigartz",53235490,"11.8",1,"T0",NA,1,"RACCOON","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74565149",5,"R2","C28_SD66_R2_0091.JPG","C28_SD66_R2_0092.JPG","C28_SD66_R2_0093.JPG","28","66","83"
"7619",302262836,"Weigartz",53235746,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74563229",5,"R2","C36_SD2_R2_0022.JPG","C36_SD2_R2_0023.JPG","C36_SD2_R2_0024.JPG","36","2","339"
"7620",302262879,"Weigartz",52256644,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73041543",5,"R1","C28_SD18_R1_0262.JPG","C28_SD18_R1_0263.JPG","C28_SD18_R1_0264.JPG","28","18","220"
"7621",302262943,"Weigartz",53236229,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74563495",5,"R2","C52_SD57_R2_0205.JPG","C52_SD57_R2_0206.JPG","C52_SD57_R2_0207.JPG","52","57","822"
"7622",302263092,"Weigartz",53235838,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","YES",NA,NA,16695,"74564681",5,"R2","C41_SD21_R2_IMG_0025.JPG","C41_SD21_R2_IMG_0026.JPG","C41_SD21_R2_IMG_0027.JPG","41","21","431"
"7623",302263145,"Weigartz",52260486,"11.8",1,"T0",NA,1,"HUMAN",NA,NA,NA,"1","CAMERATRAPPER",16695,"72974570",5,"R1","C54_SD77_R1_1186.JPG","C54_SD77_R1_1187.JPG","C54_SD77_R1_1188.JPG","54","77","2253"
"7624",302263203,"Weigartz",52259414,"11.8",1,"T0",NA,1,"RACCOON","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73488131",5,"R1","C47_SD76_R1_0118.JPG","C47_SD76_R1_0119.JPG","C47_SD76_R1_0120.JPG","47","76","1615"
"7625",302263312,"Weigartz",53235604,"11.8",1,"T0",NA,1,"RACCOON","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74565026",5,"R2","C32_SD68_R2_0169.JPG","C32_SD68_R2_0170.JPG","C32_SD68_R2_0171.JPG","32","68","197"
"7626",302263430,"Weigartz",53236237,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74564674",5,"R2","C52_SD57_R2_0229.JPG","C52_SD57_R2_0230.JPG","C52_SD57_R2_0231.JPG","52","57","830"
"7627",302297412,"Dynamoj",52259398,"11.8",1,"T0",NA,1,"OTHERSMALLMAMMAL","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73212775",5,"R1","C47_SD76_R1_0079.JPG","C47_SD76_R1_0080.JPG","C47_SD76_R1_0081.JPG","47","76","1602"
"7628",302297499,"Dynamoj",53235629,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"74566707",5,"R2","C32_SD68_R2_0244.JPG","C32_SD68_R2_0245.JPG","C32_SD68_R2_0246.JPG","32","68","222"
"7629",302297594,"Dynamoj",52256524,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73441003",5,"R1","C28_SD18_R1_0082.JPG","C28_SD18_R1_0083.JPG","C28_SD18_R1_0084.JPG","28","18","160"
"7630",302297815,"Dynamoj",53235493,"11.8",1,"T0",NA,1,"RACCOON","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74564280",5,"R2","C28_SD66_R2_0100.JPG","C28_SD66_R2_0101.JPG","C28_SD66_R2_0102.JPG","28","66","86"
"7631",302297903,"Dynamoj",53236313,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74566523",5,"R2","C52_SD57_R2_0457.JPG","C52_SD57_R2_0458.JPG","C52_SD57_R2_0459.JPG","52","57","906"
"7632",302298015,"Dynamoj",53236388,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","YES",NA,NA,16695,"74564684",5,"R2","C54_SD8_R2_IMG_0085.JPG","C54_SD8_R2_IMG_0086.JPG","C54_SD8_R2_IMG_0087.JPG","54","8","981"
"7633",302298210,"Dynamoj",53236075,"11.8",1,"T0",NA,1,"DEERWHITETAILED","23","NOSNOWBAREGROUND","NO",NA,NA,16695,"74563401",5,"R2","C49_SD84_R2_IMG_0016.JPG","C49_SD84_R2_IMG_0017.JPG","C49_SD84_R2_IMG_0018.JPG","49","84","668"
"7634",302298327,"Dynamoj",52256414,"11.8",1,"T0",NA,1,"DEERWHITETAILED","23","NOSNOWBAREGROUND","NO",NA,NA,16695,"73153650",5,"R1","C27_SD25_R1_0061.JPG","C27_SD25_R1_0062.JPG","C27_SD25_R1_0063.JPG","27","25","106"
"7635",302298388,"Dynamoj",53235717,"11.8",1,"T0",NA,1,"DOMESTICDOG","1","DUSTING10CM",NA,NA,NA,16695,"74564514",5,"R2","C34_SD96_R2_IMG_0073.JPG","C34_SD96_R2_IMG_0074.JPG","C34_SD96_R2_IMG_0075.JPG","34","96","310"
"7636",302298439,"Dynamoj",53235558,"11.8",1,"T0",NA,1,"RACCOON","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74564502",5,"R2","C32_SD68_R2_0031.JPG","C32_SD68_R2_0032.JPG","C32_SD68_R2_0033.JPG","32","68","151"
"7637",302298516,"Dynamoj",52256965,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73366549",5,"R1","C28_SD18_R1_0745.JPG","C28_SD18_R1_0746.JPG","C28_SD18_R1_0747.JPG","28","18","381"
"7638",302298601,"Dynamoj",53236092,"11.8",1,"T0",NA,1,"DEERWHITETAILED","23","NOSNOWBAREGROUND","NO",NA,NA,16695,"74563758",5,"R2","C49_SD84_R2_IMG_0067.JPG","C49_SD84_R2_IMG_0068.JPG","C49_SD84_R2_IMG_0069.JPG","49","84","685"
"7639",302298657,"Dynamoj",53236289,"11.8",1,"T0",NA,1,"RACCOON","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74564098",5,"R2","C52_SD57_R2_0385.JPG","C52_SD57_R2_0386.JPG","C52_SD57_R2_0387.JPG","52","57","882"
"7640",302298763,"Dynamoj",52256343,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"72974228",5,"R1","C23_SD17_R1_IMG_0046.JPG","C23_SD17_R1_IMG_0047.JPG","C23_SD17_R1_IMG_0048.JPG","23","17","76"
"7641",302298863,"Dynamoj",52256343,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"72974228",5,"R1","C23_SD17_R1_IMG_0046.JPG","C23_SD17_R1_IMG_0047.JPG","C23_SD17_R1_IMG_0048.JPG","23","17","76"
"7642",302298936,"Dynamoj",53236234,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74563361",5,"R2","C52_SD57_R2_0220.JPG","C52_SD57_R2_0221.JPG","C52_SD57_R2_0222.JPG","52","57","827"
"7643",302299078,"Dynamoj",53236010,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"74565387",6,"R2","C47_SD85_R2_0118.JPG","C47_SD85_R2_0119.JPG","C47_SD85_R2_0120.JPG","47","85","603"
"7644",302299203,"Dynamoj",53235892,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"74564259",5,"R2","C43_SD22_R2_0070.JPG","C43_SD22_R2_0071.JPG","C43_SD22_R2_0072.JPG","43","22","485"
"7645",302299315,"Dynamoj",53235975,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","NO",NA,NA,16695,"74563565",5,"R2","C47_SD85_R2_0013.JPG","C47_SD85_R2_0014.JPG","C47_SD85_R2_0015.JPG","47","85","568"
"7646",302299422,"Dynamoj",53235569,"11.8",1,"T0",NA,1,"RACCOON","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74563630",5,"R2","C32_SD68_R2_0064.JPG","C32_SD68_R2_0065.JPG","C32_SD68_R2_0066.JPG","32","68","162"
"7647",302299496,"Dynamoj",53236006,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","YES",NA,NA,16695,"74563291",6,"R2","C47_SD85_R2_0106.JPG","C47_SD85_R2_0107.JPG","C47_SD85_R2_0108.JPG","47","85","599"
"7648",302299659,"Dynamoj",53236308,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74566597",5,"R2","C52_SD57_R2_0442.JPG","C52_SD57_R2_0443.JPG","C52_SD57_R2_0444.JPG","52","57","901"
"7649",302299753,"Dynamoj",53235913,"11.8",1,"T0",NA,1,"DEERWHITETAILED","1","NOSNOWBAREGROUND","YES",NA,NA,16695,"74564526",5,"R2","C45_SD86_R2_0010.JPG","C45_SD86_R2_0011.JPG","C45_SD86_R2_0012.JPG","45","86","506"
"7650",302312432,"UnbiasedBrigade",52257090,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73015336",5,"R1","C28_SD18_R1_0922.JPG","C28_SD18_R1_0923.JPG","C28_SD18_R1_0924.JPG","28","18","440"
"7651",302312699,"UnbiasedBrigade",52256524,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73441003",5,"R1","C28_SD18_R1_0082.JPG","C28_SD18_R1_0083.JPG","C28_SD18_R1_0084.JPG","28","18","160"
"7652",302312893,"UnbiasedBrigade",53235420,"11.8",1,"T0",NA,1,"SNOWSHOEHARE","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"74565255",5,"R2","C22_SD94_R2_IMG_0037.JPG","C22_SD94_R2_IMG_0038.JPG","C22_SD94_R2_IMG_0039.JPG","22","94","13"
"7653",302312989,"UnbiasedBrigade",52256696,"11.8",1,"T0",NA,1,"SQUIRRELGRAY","1","NOSNOWBAREGROUND",NA,NA,NA,16695,"73024141",5,"R1","C28_SD18_R1_0343.JPG","C28_SD18_R1_0344.JPG","C28_SD18_R1_0345.JPG","28","18","247"
